@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute iposx numeric
@attribute iposy numeric
@attribute ivel numeric
@attribute iaccel numeric
@attribute itime numeric
@attribute isignal numeric
@attribute iaccel_max numeric
@attribute iaccel_stddev numeric
@attribute iposx_stddev numeric
@attribute iposy_stddev numeric
@attribute posx numeric
@attribute posy numeric
@attribute vel numeric
@attribute accel numeric
@attribute time numeric
@attribute signal {0,1,2}
@attribute accel_max10 numeric
@attribute accel_stddev10 numeric
@attribute posx_stddev numeric
@attribute posy_stddev numeric
@attribute conductor_events {0,1,2,3,4,5,6,7,8,9,10}
@attribute contuctor_time numeric
@attribute graphics_trigger numeric
@attribute color_trigger numeric
@attribute particle_maxspeed numeric
@attribute particle_maxforce numeric
@attribute mixgraphics {0,1,2,3}

@data
3536,'2018/04/05 16:00:39:716',67,213,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3537,'2018/04/05 16:00:39:917',67,213,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3538,'2018/04/05 16:00:40:122',67,213,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3539,'2018/04/05 16:00:40:326',67,213,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3540,'2018/04/05 16:00:40:531',67,213,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3541,'2018/04/05 16:00:40:735',67,213,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3542,'2018/04/05 16:00:40:940',67,213,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3543,'2018/04/05 16:00:41:143',67,213,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3544,'2018/04/05 16:00:41:346',67,213,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3545,'2018/04/05 16:00:41:548',67,213,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3546,'2018/04/05 16:00:41:751',67,213,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3547,'2018/04/05 16:00:41:951',67,213,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3548,'2018/04/05 16:00:42:156',67,213,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3549,'2018/04/05 16:00:42:360',67,213,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3550,'2018/04/05 16:00:42:564',67,213,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3551,'2018/04/05 16:01:01:042',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3552,'2018/04/05 16:01:01:246',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3553,'2018/04/05 16:01:01:449',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3554,'2018/04/05 16:01:01:651',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3555,'2018/04/05 16:01:01:854',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3556,'2018/04/05 16:01:02:057',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3557,'2018/04/05 16:01:02:260',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3558,'2018/04/05 16:01:02:462',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3559,'2018/04/05 16:01:02:665',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3560,'2018/04/05 16:01:02:868',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3561,'2018/04/05 16:01:03:069',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3562,'2018/04/05 16:01:03:273',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3563,'2018/04/05 16:01:03:476',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3564,'2018/04/05 16:01:03:679',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3565,'2018/04/05 16:01:03:881',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3566,'2018/04/05 16:01:04:084',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3567,'2018/04/05 16:01:04:286',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3568,'2018/04/05 16:01:04:489',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3569,'2018/04/05 16:01:04:692',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3570,'2018/04/05 16:01:04:896',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3571,'2018/04/05 16:01:05:097',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3572,'2018/04/05 16:01:05:300',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3573,'2018/04/05 16:01:05:502',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3574,'2018/04/05 16:01:05:705',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3575,'2018/04/05 16:01:05:909',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3576,'2018/04/05 16:01:06:113',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3577,'2018/04/05 16:01:06:314',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3578,'2018/04/05 16:01:06:515',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3579,'2018/04/05 16:01:06:718',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3580,'2018/04/05 16:01:06:922',68,282,0,0,0,24,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,4,?,?,?,?,?,?
3581,'2018/04/05 16:01:58:536',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3582,'2018/04/05 16:01:58:739',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3583,'2018/04/05 16:01:58:940',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3584,'2018/04/05 16:01:59:145',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3585,'2018/04/05 16:01:59:349',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3586,'2018/04/05 16:01:59:554',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3587,'2018/04/05 16:01:59:756',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3588,'2018/04/05 16:01:59:959',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3589,'2018/04/05 16:02:00:164',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3590,'2018/04/05 16:02:00:366',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3591,'2018/04/05 16:02:00:570',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3592,'2018/04/05 16:02:00:771',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3593,'2018/04/05 16:02:00:972',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3594,'2018/04/05 16:02:01:175',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3595,'2018/04/05 16:02:01:379',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3596,'2018/04/05 16:02:01:584',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3597,'2018/04/05 16:02:01:788',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3598,'2018/04/05 16:02:01:991',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3599,'2018/04/05 16:02:02:195',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3600,'2018/04/05 16:02:02:396',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3601,'2018/04/05 16:02:02:601',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3602,'2018/04/05 16:02:02:804',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3603,'2018/04/05 16:02:03:004',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3604,'2018/04/05 16:02:03:207',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3605,'2018/04/05 16:02:03:412',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3606,'2018/04/05 16:02:03:617',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3607,'2018/04/05 16:02:03:820',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3608,'2018/04/05 16:02:04:025',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3609,'2018/04/05 16:02:04:229',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3610,'2018/04/05 16:02:04:434',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3611,'2018/04/05 16:02:04:637',69,287,0,0,0,25,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3612,'2018/04/05 16:02:37:139',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3613,'2018/04/05 16:02:37:342',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3614,'2018/04/05 16:02:37:547',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3615,'2018/04/05 16:02:37:748',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3616,'2018/04/05 16:02:37:952',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3617,'2018/04/05 16:02:38:155',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3618,'2018/04/05 16:02:38:358',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3619,'2018/04/05 16:02:38:560',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3620,'2018/04/05 16:02:38:763',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3621,'2018/04/05 16:02:38:967',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3622,'2018/04/05 16:02:39:168',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3623,'2018/04/05 16:02:39:371',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3624,'2018/04/05 16:02:39:575',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3625,'2018/04/05 16:02:39:776',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3626,'2018/04/05 16:02:39:979',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3627,'2018/04/05 16:02:40:182',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3628,'2018/04/05 16:02:40:384',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3629,'2018/04/05 16:02:40:587',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3630,'2018/04/05 16:02:40:790',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3631,'2018/04/05 16:02:40:993',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3632,'2018/04/05 16:02:41:195',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3633,'2018/04/05 16:02:41:398',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3634,'2018/04/05 16:02:41:601',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3635,'2018/04/05 16:02:41:805',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3636,'2018/04/05 16:02:42:009',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3637,'2018/04/05 16:02:42:214',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3638,'2018/04/05 16:02:42:418',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3639,'2018/04/05 16:02:42:622',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3640,'2018/04/05 16:02:42:827',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3641,'2018/04/05 16:02:43:030',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3642,'2018/04/05 16:02:43:230',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3643,'2018/04/05 16:02:43:435',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3644,'2018/04/05 16:02:43:639',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3645,'2018/04/05 16:02:43:842',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3646,'2018/04/05 16:02:44:043',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3647,'2018/04/05 16:02:44:246',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3648,'2018/04/05 16:02:44:448',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3649,'2018/04/05 16:02:44:651',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3650,'2018/04/05 16:02:44:854',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3651,'2018/04/05 16:02:45:057',70,351,1,0,0,26,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3652,'2018/04/05 16:03:48:192',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3653,'2018/04/05 16:03:48:393',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3654,'2018/04/05 16:03:48:597',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3655,'2018/04/05 16:03:48:800',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3656,'2018/04/05 16:03:49:002',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3657,'2018/04/05 16:03:49:203',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3658,'2018/04/05 16:03:49:406',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3659,'2018/04/05 16:03:49:609',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3660,'2018/04/05 16:03:49:809',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3661,'2018/04/05 16:03:50:014',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3662,'2018/04/05 16:03:50:217',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3663,'2018/04/05 16:03:50:421',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3664,'2018/04/05 16:03:50:625',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3665,'2018/04/05 16:03:50:830',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3666,'2018/04/05 16:03:51:034',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3667,'2018/04/05 16:03:51:235',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3668,'2018/04/05 16:03:51:440',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3669,'2018/04/05 16:03:51:644',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3670,'2018/04/05 16:03:51:849',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3671,'2018/04/05 16:03:52:051',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3672,'2018/04/05 16:03:52:256',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3673,'2018/04/05 16:03:52:457',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3674,'2018/04/05 16:03:52:659',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3675,'2018/04/05 16:03:52:862',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3676,'2018/04/05 16:03:53:065',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3677,'2018/04/05 16:03:53:267',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3678,'2018/04/05 16:03:53:470',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3679,'2018/04/05 16:03:53:673',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3680,'2018/04/05 16:03:53:875',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3681,'2018/04/05 16:03:54:078',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3682,'2018/04/05 16:03:54:281',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3683,'2018/04/05 16:03:54:485',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3684,'2018/04/05 16:03:54:686',71,357,0,0,0,27,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,5,?,?,?,?,?,?
3685,'2018/04/05 16:04:14:381',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3686,'2018/04/05 16:04:14:584',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3687,'2018/04/05 16:04:14:788',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3688,'2018/04/05 16:04:14:989',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3689,'2018/04/05 16:04:15:192',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3690,'2018/04/05 16:04:15:396',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3691,'2018/04/05 16:04:15:599',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3692,'2018/04/05 16:04:15:801',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3693,'2018/04/05 16:04:16:005',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3694,'2018/04/05 16:04:16:205',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3695,'2018/04/05 16:04:16:408',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3696,'2018/04/05 16:04:16:613',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3697,'2018/04/05 16:04:16:814',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3698,'2018/04/05 16:04:17:018',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3699,'2018/04/05 16:04:17:221',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3700,'2018/04/05 16:04:17:421',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3701,'2018/04/05 16:04:17:624',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3702,'2018/04/05 16:04:17:827',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3703,'2018/04/05 16:04:18:030',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3704,'2018/04/05 16:04:18:234',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3705,'2018/04/05 16:04:18:437',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3706,'2018/04/05 16:04:18:642',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3707,'2018/04/05 16:04:18:846',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
3708,'2018/04/05 16:04:19:051',72,360,1,0,0,28,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,6,?,?,?,?,?,?
