@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute posx numeric
@attribute posy numeric
@attribute vel numeric
@attribute accel numeric
@attribute time numeric
@attribute signal numeric
@attribute accel_Max10 numeric
@attribute accel_stddev numeric
@attribute posx_stddev numeric
@attribute posy_stddev numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric

@data
412,'2018/04/04 19:38:09:281',15,1,474,0,0,49,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
413,'2018/04/04 19:38:09:484',15,1,474,0,0,49,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
414,'2018/04/04 19:38:09:687',15,1,474,0,0,49,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
415,'2018/04/04 19:38:09:888',15,1,474,0,0,49,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
416,'2018/04/04 19:38:10:092',15,1,474,0,0,49,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
417,'2018/04/04 19:38:10:295',15,1,474,0,0,49,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
418,'2018/04/04 19:38:10:496',15,1,474,0,0,49,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
419,'2018/04/04 19:38:10:700',15,1,474,0,0,49,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
420,'2018/04/04 19:38:10:903',15,1,474,0,0,49,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
421,'2018/04/04 19:38:11:104',15,1,474,0,0,49,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
422,'2018/04/04 19:38:11:305',15,1,474,0,0,49,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
423,'2018/04/04 19:38:11:506',15,1,474,0,0,49,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
424,'2018/04/04 19:38:11:706',15,1,474,0,0,49,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
425,'2018/04/04 19:38:11:908',15,1,474,0,0,49,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
426,'2018/04/04 19:38:12:112',15,1,474,0,0,49,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
427,'2018/04/04 19:38:12:316',15,1,474,0,0,49,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
428,'2018/04/04 19:39:45:071',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
429,'2018/04/04 19:39:45:271',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
430,'2018/04/04 19:39:45:475',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
431,'2018/04/04 19:39:45:677',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
432,'2018/04/04 19:39:45:879',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
433,'2018/04/04 19:39:46:083',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
434,'2018/04/04 19:39:46:286',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
435,'2018/04/04 19:39:46:486',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
436,'2018/04/04 19:39:46:690',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
437,'2018/04/04 19:39:46:890',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
438,'2018/04/04 19:39:47:093',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
439,'2018/04/04 19:39:47:296',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
440,'2018/04/04 19:39:47:501',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
441,'2018/04/04 19:39:47:703',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
442,'2018/04/04 19:39:47:907',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
443,'2018/04/04 19:39:48:109',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
444,'2018/04/04 19:39:48:314',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
445,'2018/04/04 19:39:48:518',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
446,'2018/04/04 19:39:48:720',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
447,'2018/04/04 19:39:48:920',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
448,'2018/04/04 19:39:49:124',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
449,'2018/04/04 19:39:49:328',16,0,0,0,0,50,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
450,'2018/04/04 19:40:07:356',17,324,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
451,'2018/04/04 19:40:07:561',17,324,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
452,'2018/04/04 19:40:07:765',17,324,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
453,'2018/04/04 19:40:07:969',17,324,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
454,'2018/04/04 19:40:08:172',17,324,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
455,'2018/04/04 19:40:08:376',17,324,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
456,'2018/04/04 19:40:08:580',17,324,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
457,'2018/04/04 19:40:08:782',17,324,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
458,'2018/04/04 19:40:08:987',17,324,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
459,'2018/04/04 19:40:09:189',17,324,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
460,'2018/04/04 19:40:09:390',17,324,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
461,'2018/04/04 19:40:09:591',17,324,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
462,'2018/04/04 19:40:09:794',17,324,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
463,'2018/04/04 19:40:09:999',17,324,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
464,'2018/04/04 19:40:10:204',17,324,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
465,'2018/04/04 19:40:10:408',17,324,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
466,'2018/04/04 19:40:10:612',17,324,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
467,'2018/04/04 19:40:10:816',17,324,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
468,'2018/04/04 19:40:11:020',17,324,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
469,'2018/04/04 19:40:19:135',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
470,'2018/04/04 19:40:19:339',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
471,'2018/04/04 19:40:19:544',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
472,'2018/04/04 19:40:19:748',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
473,'2018/04/04 19:40:19:951',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
474,'2018/04/04 19:40:20:156',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
475,'2018/04/04 19:40:20:361',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
476,'2018/04/04 19:40:20:565',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
477,'2018/04/04 19:40:20:768',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
478,'2018/04/04 19:40:20:973',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
479,'2018/04/04 19:40:21:175',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
480,'2018/04/04 19:40:21:378',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
481,'2018/04/04 19:40:21:583',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
482,'2018/04/04 19:40:21:787',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
483,'2018/04/04 19:40:21:991',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
484,'2018/04/04 19:40:22:195',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
485,'2018/04/04 19:40:22:397',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
486,'2018/04/04 19:40:22:597',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
487,'2018/04/04 19:40:22:801',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
488,'2018/04/04 19:40:23:006',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
489,'2018/04/04 19:40:23:207',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
490,'2018/04/04 19:40:23:409',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
491,'2018/04/04 19:40:23:609',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
492,'2018/04/04 19:40:23:809',18,634,0,0,0,51,1,0,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
493,'2018/04/04 19:42:57:531',19,0,229,0,0,53,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
494,'2018/04/04 19:42:57:735',19,0,229,0,0,53,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
495,'2018/04/04 19:42:57:937',19,0,229,0,0,53,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
496,'2018/04/04 19:42:58:137',19,0,229,0,0,53,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
497,'2018/04/04 19:42:58:340',19,0,229,0,0,53,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
498,'2018/04/04 19:42:58:542',19,0,229,0,0,53,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
499,'2018/04/04 19:42:58:746',19,0,229,0,0,54,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
500,'2018/04/04 19:42:58:950',19,0,229,0,0,54,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
501,'2018/04/04 19:42:59:154',19,0,229,0,0,54,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
502,'2018/04/04 19:42:59:358',19,0,229,0,0,54,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
503,'2018/04/04 19:42:59:562',19,0,229,0,0,54,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
504,'2018/04/04 19:42:59:766',19,0,229,0,0,54,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
505,'2018/04/04 19:42:59:968',19,0,229,0,0,54,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
506,'2018/04/04 19:43:00:171',19,0,229,0,0,54,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
507,'2018/04/04 19:43:00:376',19,0,229,0,0,54,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
508,'2018/04/04 19:43:00:579',19,0,229,0,0,54,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
509,'2018/04/04 19:43:00:784',19,0,229,0,0,54,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
510,'2018/04/04 19:43:00:987',19,0,229,0,0,54,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
511,'2018/04/04 19:43:01:190',19,0,229,0,0,54,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
512,'2018/04/04 19:43:01:394',19,0,229,0,0,54,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
513,'2018/04/04 19:43:01:596',19,0,229,0,0,54,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
514,'2018/04/04 19:43:01:798',19,0,229,0,0,54,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
515,'2018/04/04 19:43:02:001',19,0,229,0,0,54,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
516,'2018/04/04 19:43:02:204',19,0,229,0,0,54,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
517,'2018/04/04 19:43:02:405',19,0,229,0,0,54,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
518,'2018/04/04 19:43:02:605',19,0,229,0,0,54,1,0,0,0,0,?,229,?,?,?,?,?,?,?,?,?,?,?,?,?
519,'2018/04/04 19:43:18:838',20,639,228,0,0,54,1,0,0,0,0,?,228,?,?,?,?,?,?,?,?,?,?,?,?,?
520,'2018/04/04 19:43:19:042',20,639,228,0,0,54,1,0,0,0,0,?,228,?,?,?,?,?,?,?,?,?,?,?,?,?
521,'2018/04/04 19:43:19:246',20,639,228,0,0,54,1,0,0,0,0,?,228,?,?,?,?,?,?,?,?,?,?,?,?,?
522,'2018/04/04 19:43:19:450',20,639,228,0,0,54,1,0,0,0,0,?,228,?,?,?,?,?,?,?,?,?,?,?,?,?
523,'2018/04/04 19:43:19:651',20,639,228,0,0,54,1,0,0,0,0,?,228,?,?,?,?,?,?,?,?,?,?,?,?,?
524,'2018/04/04 19:43:19:852',20,639,228,0,0,54,1,0,0,0,0,?,228,?,?,?,?,?,?,?,?,?,?,?,?,?
525,'2018/04/04 19:43:20:054',20,639,228,0,0,54,1,0,0,0,0,?,228,?,?,?,?,?,?,?,?,?,?,?,?,?
526,'2018/04/04 19:43:20:255',20,639,228,0,0,54,1,0,0,0,0,?,228,?,?,?,?,?,?,?,?,?,?,?,?,?
527,'2018/04/04 19:43:20:457',20,639,228,0,0,54,1,0,0,0,0,?,228,?,?,?,?,?,?,?,?,?,?,?,?,?
528,'2018/04/04 19:43:20:661',20,639,228,0,0,54,1,0,0,0,0,?,228,?,?,?,?,?,?,?,?,?,?,?,?,?
529,'2018/04/04 19:43:20:864',20,639,228,0,0,54,1,0,0,0,0,?,228,?,?,?,?,?,?,?,?,?,?,?,?,?
530,'2018/04/04 19:43:21:065',20,639,228,0,0,54,1,0,0,0,0,?,228,?,?,?,?,?,?,?,?,?,?,?,?,?
531,'2018/04/04 19:43:21:266',20,639,228,0,0,54,1,0,0,0,0,?,228,?,?,?,?,?,?,?,?,?,?,?,?,?
532,'2018/04/04 19:43:21:471',20,639,228,0,0,54,1,0,0,0,0,?,228,?,?,?,?,?,?,?,?,?,?,?,?,?
533,'2018/04/04 19:43:21:671',20,639,228,0,0,54,1,0,0,0,0,?,228,?,?,?,?,?,?,?,?,?,?,?,?,?
534,'2018/04/04 19:43:21:872',20,639,228,0,0,54,1,0,0,0,0,?,228,?,?,?,?,?,?,?,?,?,?,?,?,?
535,'2018/04/04 19:43:22:075',20,639,228,0,0,54,1,0,0,0,0,?,228,?,?,?,?,?,?,?,?,?,?,?,?,?
536,'2018/04/04 19:43:22:278',20,639,228,0,0,54,1,0,0,0,0,?,228,?,?,?,?,?,?,?,?,?,?,?,?,?
537,'2018/04/04 19:43:57:352',21,639,479,0,0,54,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
538,'2018/04/04 19:43:57:553',21,639,479,0,0,54,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
539,'2018/04/04 19:43:57:758',21,639,479,0,0,54,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
540,'2018/04/04 19:43:57:961',21,639,479,0,0,54,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
541,'2018/04/04 19:43:58:163',21,639,479,0,0,54,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
542,'2018/04/04 19:43:58:367',21,639,479,0,0,54,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
543,'2018/04/04 19:43:58:570',21,639,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
544,'2018/04/04 19:43:58:774',21,639,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
545,'2018/04/04 19:43:58:978',21,639,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
546,'2018/04/04 19:43:59:181',21,639,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
547,'2018/04/04 19:43:59:386',21,639,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
548,'2018/04/04 19:43:59:588',21,639,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
549,'2018/04/04 19:43:59:792',21,639,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
550,'2018/04/04 19:43:59:992',21,639,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
551,'2018/04/04 19:44:00:193',21,639,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
552,'2018/04/04 19:44:00:397',21,639,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
553,'2018/04/04 19:44:00:601',21,639,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
554,'2018/04/04 19:44:00:802',21,639,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
555,'2018/04/04 19:44:01:005',21,639,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
556,'2018/04/04 19:44:01:209',21,639,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
557,'2018/04/04 19:44:01:411',21,639,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
558,'2018/04/04 19:44:01:612',21,639,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
559,'2018/04/04 19:44:01:813',21,639,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
560,'2018/04/04 19:44:02:017',21,639,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
561,'2018/04/04 19:44:02:221',21,639,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
562,'2018/04/04 19:44:02:425',21,639,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
563,'2018/04/04 19:44:20:881',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
564,'2018/04/04 19:44:21:085',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
565,'2018/04/04 19:44:21:286',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
566,'2018/04/04 19:44:21:489',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
567,'2018/04/04 19:44:21:692',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
568,'2018/04/04 19:44:21:896',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
569,'2018/04/04 19:44:22:100',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
570,'2018/04/04 19:44:22:304',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
571,'2018/04/04 19:44:22:507',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
572,'2018/04/04 19:44:22:712',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
573,'2018/04/04 19:44:22:914',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
574,'2018/04/04 19:44:23:119',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
575,'2018/04/04 19:44:23:323',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
576,'2018/04/04 19:44:23:526',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
577,'2018/04/04 19:44:23:729',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
578,'2018/04/04 19:44:23:934',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
579,'2018/04/04 19:44:24:137',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
580,'2018/04/04 19:44:24:342',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
581,'2018/04/04 19:44:24:546',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
582,'2018/04/04 19:44:24:747',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
583,'2018/04/04 19:44:24:947',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
584,'2018/04/04 19:44:25:147',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
585,'2018/04/04 19:44:25:349',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
586,'2018/04/04 19:44:25:554',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
587,'2018/04/04 19:44:25:757',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
588,'2018/04/04 19:44:25:961',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
589,'2018/04/04 19:44:26:163',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
590,'2018/04/04 19:44:26:363',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
591,'2018/04/04 19:44:26:566',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
592,'2018/04/04 19:44:26:770',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
593,'2018/04/04 19:44:26:974',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
594,'2018/04/04 19:44:27:174',22,288,473,0,0,55,1,0,0,0,0,?,473,?,?,?,?,?,?,?,?,?,?,?,?,?
595,'2018/04/04 19:44:53:924',23,7,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
596,'2018/04/04 19:44:54:125',23,7,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
597,'2018/04/04 19:44:54:329',23,7,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
598,'2018/04/04 19:44:54:534',23,7,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
599,'2018/04/04 19:44:54:738',23,7,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
600,'2018/04/04 19:44:54:941',23,7,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
601,'2018/04/04 19:44:55:145',23,7,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
602,'2018/04/04 19:44:55:345',23,7,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
603,'2018/04/04 19:44:55:550',23,7,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
604,'2018/04/04 19:44:55:750',23,7,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
605,'2018/04/04 19:44:55:954',23,7,479,0,0,55,1,0,0,0,0,?,480,?,?,?,?,?,?,?,?,?,?,?,?,?
