@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute iposx numeric
@attribute iposy numeric
@attribute ivel numeric
@attribute iaccel numeric
@attribute itime numeric
@attribute isignal numeric
@attribute iaccel_max numeric
@attribute iaccel_stddev numeric
@attribute iposx_stddev numeric
@attribute iposy_stddev numeric
@attribute posx numeric
@attribute posy numeric
@attribute vel numeric
@attribute accel numeric
@attribute time numeric
@attribute signal {0,1,2}
@attribute accel_max10 numeric
@attribute accel_stddev10 numeric
@attribute posx_stddev numeric
@attribute posy_stddev numeric
@attribute conductor_events {0,1,2,3,4,5,6,7,8,9,10}
@attribute contuctor_time numeric
@attribute graphics_trigger numeric
@attribute color_trigger numeric
@attribute particle_maxspeed numeric
@attribute particle_maxforce numeric
@attribute mixgraphics {0,1,2,3}

@data
3925,'2018/04/05 16:06:53:675',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3926,'2018/04/05 16:06:53:880',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3927,'2018/04/05 16:06:54:084',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3928,'2018/04/05 16:06:54:287',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3929,'2018/04/05 16:06:54:491',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3930,'2018/04/05 16:06:54:696',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3931,'2018/04/05 16:06:54:899',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3932,'2018/04/05 16:06:55:101',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3933,'2018/04/05 16:06:55:305',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3934,'2018/04/05 16:06:55:508',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3935,'2018/04/05 16:06:55:712',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3936,'2018/04/05 16:06:55:917',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3937,'2018/04/05 16:06:56:122',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3938,'2018/04/05 16:06:56:325',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3939,'2018/04/05 16:06:56:529',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3940,'2018/04/05 16:06:56:733',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3941,'2018/04/05 16:06:56:938',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3942,'2018/04/05 16:06:57:142',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3943,'2018/04/05 16:06:57:347',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3944,'2018/04/05 16:06:57:550',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3945,'2018/04/05 16:06:57:755',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3946,'2018/04/05 16:06:57:960',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3947,'2018/04/05 16:06:58:163',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3948,'2018/04/05 16:06:58:367',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3949,'2018/04/05 16:06:58:568',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3950,'2018/04/05 16:06:58:772',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3951,'2018/04/05 16:06:58:975',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3952,'2018/04/05 16:06:59:176',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3953,'2018/04/05 16:06:59:380',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3954,'2018/04/05 16:06:59:584',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3955,'2018/04/05 16:06:59:784',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3956,'2018/04/05 16:06:59:988',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3957,'2018/04/05 16:07:00:193',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3958,'2018/04/05 16:07:00:397',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3959,'2018/04/05 16:07:00:600',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3960,'2018/04/05 16:07:00:805',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3961,'2018/04/05 16:07:01:009',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3962,'2018/04/05 16:07:01:213',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3963,'2018/04/05 16:07:01:417',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3964,'2018/04/05 16:07:01:622',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3965,'2018/04/05 16:07:01:826',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3966,'2018/04/05 16:07:02:029',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3967,'2018/04/05 16:07:02:234',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3968,'2018/04/05 16:07:02:439',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3969,'2018/04/05 16:07:02:643',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3970,'2018/04/05 16:07:02:845',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3971,'2018/04/05 16:07:03:049',78,557,0,0,0,30,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?
3972,'2018/04/05 16:07:19:491',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3973,'2018/04/05 16:07:19:695',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3974,'2018/04/05 16:07:19:900',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3975,'2018/04/05 16:07:20:103',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3976,'2018/04/05 16:07:20:307',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3977,'2018/04/05 16:07:20:511',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3978,'2018/04/05 16:07:20:716',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3979,'2018/04/05 16:07:20:919',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3980,'2018/04/05 16:07:21:122',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3981,'2018/04/05 16:07:21:324',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3982,'2018/04/05 16:07:21:529',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3983,'2018/04/05 16:07:21:732',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3984,'2018/04/05 16:07:21:937',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3985,'2018/04/05 16:07:22:142',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3986,'2018/04/05 16:07:22:346',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3987,'2018/04/05 16:07:22:551',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3988,'2018/04/05 16:07:22:754',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3989,'2018/04/05 16:07:22:958',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3990,'2018/04/05 16:07:23:162',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3991,'2018/04/05 16:07:23:367',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3992,'2018/04/05 16:07:23:570',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3993,'2018/04/05 16:07:23:772',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3994,'2018/04/05 16:07:23:975',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3995,'2018/04/05 16:07:24:178',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3996,'2018/04/05 16:07:24:380',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3997,'2018/04/05 16:07:24:585',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3998,'2018/04/05 16:07:24:787',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
3999,'2018/04/05 16:07:24:988',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4000,'2018/04/05 16:07:25:191',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4001,'2018/04/05 16:07:25:395',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4002,'2018/04/05 16:07:25:596',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4003,'2018/04/05 16:07:25:799',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4004,'2018/04/05 16:07:26:003',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4005,'2018/04/05 16:07:26:205',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4006,'2018/04/05 16:07:26:409',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4007,'2018/04/05 16:07:26:612',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4008,'2018/04/05 16:07:26:814',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4009,'2018/04/05 16:07:27:015',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4010,'2018/04/05 16:07:27:218',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4011,'2018/04/05 16:07:27:420',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4012,'2018/04/05 16:07:27:623',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4013,'2018/04/05 16:07:27:826',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4014,'2018/04/05 16:07:28:030',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4015,'2018/04/05 16:07:28:233',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4016,'2018/04/05 16:07:28:434',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4017,'2018/04/05 16:07:28:637',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4018,'2018/04/05 16:07:28:842',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4019,'2018/04/05 16:07:29:047',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4020,'2018/04/05 16:07:29:250',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4021,'2018/04/05 16:07:29:453',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4022,'2018/04/05 16:07:29:658',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4023,'2018/04/05 16:07:29:860',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4024,'2018/04/05 16:07:30:063',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4025,'2018/04/05 16:07:30:268',79,564,1,0,0,31,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4026,'2018/04/05 16:08:26:808',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4027,'2018/04/05 16:08:27:013',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4028,'2018/04/05 16:08:27:217',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4029,'2018/04/05 16:08:27:421',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4030,'2018/04/05 16:08:27:622',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4031,'2018/04/05 16:08:27:823',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4032,'2018/04/05 16:08:28:028',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4033,'2018/04/05 16:08:28:231',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4034,'2018/04/05 16:08:28:434',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4035,'2018/04/05 16:08:28:637',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4036,'2018/04/05 16:08:28:842',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4037,'2018/04/05 16:08:29:045',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4038,'2018/04/05 16:08:29:250',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4039,'2018/04/05 16:08:29:453',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4040,'2018/04/05 16:08:29:658',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4041,'2018/04/05 16:08:29:861',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4042,'2018/04/05 16:08:30:063',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4043,'2018/04/05 16:08:30:266',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4044,'2018/04/05 16:08:30:470',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4045,'2018/04/05 16:08:30:672',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4046,'2018/04/05 16:08:30:875',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4047,'2018/04/05 16:08:31:077',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4048,'2018/04/05 16:08:31:279',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4049,'2018/04/05 16:08:31:484',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4050,'2018/04/05 16:08:31:688',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4051,'2018/04/05 16:08:31:893',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4052,'2018/04/05 16:08:32:093',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4053,'2018/04/05 16:08:32:294',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4054,'2018/04/05 16:08:32:496',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4055,'2018/04/05 16:08:32:700',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4056,'2018/04/05 16:08:32:904',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4057,'2018/04/05 16:08:33:109',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4058,'2018/04/05 16:08:33:314',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4059,'2018/04/05 16:08:33:517',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4060,'2018/04/05 16:08:33:722',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4061,'2018/04/05 16:08:33:925',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4062,'2018/04/05 16:08:34:127',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4063,'2018/04/05 16:08:34:330',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4064,'2018/04/05 16:08:34:534',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4065,'2018/04/05 16:08:34:738',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4066,'2018/04/05 16:08:34:943',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4067,'2018/04/05 16:08:35:146',80,568,2,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4068,'2018/04/05 16:08:56:260',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4069,'2018/04/05 16:08:56:462',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4070,'2018/04/05 16:08:56:666',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4071,'2018/04/05 16:08:56:870',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4072,'2018/04/05 16:08:57:074',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4073,'2018/04/05 16:08:57:278',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4074,'2018/04/05 16:08:57:482',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4075,'2018/04/05 16:08:57:687',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4076,'2018/04/05 16:08:57:892',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4077,'2018/04/05 16:08:58:094',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4078,'2018/04/05 16:08:58:297',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4079,'2018/04/05 16:08:58:500',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4080,'2018/04/05 16:08:58:704',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4081,'2018/04/05 16:08:58:908',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4082,'2018/04/05 16:08:59:113',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4083,'2018/04/05 16:08:59:316',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4084,'2018/04/05 16:08:59:520',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4085,'2018/04/05 16:08:59:725',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4086,'2018/04/05 16:08:59:929',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4087,'2018/04/05 16:09:00:132',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4088,'2018/04/05 16:09:00:334',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4089,'2018/04/05 16:09:00:539',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4090,'2018/04/05 16:09:00:742',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4091,'2018/04/05 16:09:00:942',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4092,'2018/04/05 16:09:01:145',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4093,'2018/04/05 16:09:01:349',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4094,'2018/04/05 16:09:01:554',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4095,'2018/04/05 16:09:01:758',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4096,'2018/04/05 16:09:01:961',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4097,'2018/04/05 16:09:02:166',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4098,'2018/04/05 16:09:02:371',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4099,'2018/04/05 16:09:02:574',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4100,'2018/04/05 16:09:02:777',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4101,'2018/04/05 16:09:02:980',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4102,'2018/04/05 16:09:03:180',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4103,'2018/04/05 16:09:03:385',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
4104,'2018/04/05 16:09:03:588',81,571,0,0,0,32,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,9,?,?,?,?,?,?
