@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute iposx numeric
@attribute iposy numeric
@attribute ivel numeric
@attribute iaccel numeric
@attribute itime numeric
@attribute isignal numeric
@attribute icorners numeric
@attribute icornersx numeric
@attribute icornersy numeric
@attribute iaccel_Max10 numeric
@attribute iaccel_stddev numeric
@attribute iposx_stddev numeric
@attribute iposy_stddev numeric
@attribute posx numeric
@attribute posy numeric
@attribute vel numeric
@attribute accel numeric
@attribute time numeric
@attribute signal {0,1,2}
@attribute accelMax numeric
@attribute accel_stddev numeric
@attribute posx-stddev numeric
@attribute posy-stddev numeric
@attribute conductor_events {0,1,2,3,4,5,6,7,8,9,10}
@attribute conductor_time numeric
@attribute graphics_trigger numeric
@attribute color_trigger numeric
@attribute particle_maxspeed numeric
@attribute particle_maxforce numeric
@attribute mixgraphics {0,1,2,3,4,5}
@attribute corners {0,1,2,3,4,5}
@attribute cornersx numeric
@attribute cornersy numeric

@data
1462,'2018/04/11 15:03:46:316',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1463,'2018/04/11 15:03:46:411',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1464,'2018/04/11 15:03:46:497',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1465,'2018/04/11 15:03:46:578',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1466,'2018/04/11 15:03:46:662',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1467,'2018/04/11 15:03:46:749',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1468,'2018/04/11 15:03:46:832',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1469,'2018/04/11 15:03:46:916',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1470,'2018/04/11 15:03:46:998',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1471,'2018/04/11 15:03:47:078',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1472,'2018/04/11 15:03:47:161',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1473,'2018/04/11 15:03:47:245',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1474,'2018/04/11 15:03:47:330',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1475,'2018/04/11 15:03:47:414',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1476,'2018/04/11 15:03:47:494',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1477,'2018/04/11 15:03:47:592',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1478,'2018/04/11 15:03:47:693',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1479,'2018/04/11 15:03:47:793',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1480,'2018/04/11 15:03:47:893',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1481,'2018/04/11 15:03:48:011',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1482,'2018/04/11 15:03:48:093',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1483,'2018/04/11 15:03:48:174',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1484,'2018/04/11 15:03:48:259',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1485,'2018/04/11 15:03:48:342',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1486,'2018/04/11 15:03:48:427',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1487,'2018/04/11 15:03:48:508',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1488,'2018/04/11 15:03:48:592',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1489,'2018/04/11 15:03:48:675',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1490,'2018/04/11 15:03:48:760',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1491,'2018/04/11 15:03:48:850',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1492,'2018/04/11 15:03:48:931',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1493,'2018/04/11 15:03:49:013',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1494,'2018/04/11 15:03:49:096',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1495,'2018/04/11 15:03:49:178',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1496,'2018/04/11 15:03:49:260',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1497,'2018/04/11 15:03:49:342',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1498,'2018/04/11 15:03:49:426',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1499,'2018/04/11 15:03:49:510',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1500,'2018/04/11 15:03:49:608',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1501,'2018/04/11 15:03:49:725',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1502,'2018/04/11 15:03:49:827',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1503,'2018/04/11 15:03:49:910',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1504,'2018/04/11 15:03:49:992',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1505,'2018/04/11 15:03:50:077',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1506,'2018/04/11 15:03:50:158',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1507,'2018/04/11 15:03:50:242',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1508,'2018/04/11 15:03:50:326',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1509,'2018/04/11 15:03:50:410',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1510,'2018/04/11 15:03:50:493',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1511,'2018/04/11 15:03:50:575',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1512,'2018/04/11 15:03:50:658',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1513,'2018/04/11 15:03:50:744',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1514,'2018/04/11 15:03:50:828',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1515,'2018/04/11 15:03:50:908',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1516,'2018/04/11 15:03:50:994',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1517,'2018/04/11 15:03:51:093',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1518,'2018/04/11 15:03:51:191',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1519,'2018/04/11 15:03:51:308',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1520,'2018/04/11 15:03:51:393',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1521,'2018/04/11 15:03:51:477',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1522,'2018/04/11 15:03:51:559',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1523,'2018/04/11 15:03:51:642',18,334,0,0,0,26,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1524,'2018/04/11 15:05:51:811',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1525,'2018/04/11 15:05:51:894',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1526,'2018/04/11 15:05:51:980',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1527,'2018/04/11 15:05:52:063',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1528,'2018/04/11 15:05:52:144',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1529,'2018/04/11 15:05:52:228',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1530,'2018/04/11 15:05:52:313',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1531,'2018/04/11 15:05:52:396',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1532,'2018/04/11 15:05:52:479',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1533,'2018/04/11 15:05:52:563',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1534,'2018/04/11 15:05:52:648',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1535,'2018/04/11 15:05:52:733',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1536,'2018/04/11 15:05:52:818',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1537,'2018/04/11 15:05:52:902',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1538,'2018/04/11 15:05:52:984',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1539,'2018/04/11 15:05:53:067',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1540,'2018/04/11 15:05:53:151',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1541,'2018/04/11 15:05:53:234',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1542,'2018/04/11 15:05:53:317',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1543,'2018/04/11 15:05:53:399',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1544,'2018/04/11 15:05:53:482',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1545,'2018/04/11 15:05:53:567',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1546,'2018/04/11 15:05:53:650',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1547,'2018/04/11 15:05:53:729',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1548,'2018/04/11 15:05:53:812',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1549,'2018/04/11 15:05:53:895',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1550,'2018/04/11 15:05:53:976',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1551,'2018/04/11 15:05:54:058',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1552,'2018/04/11 15:05:54:142',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1553,'2018/04/11 15:05:54:227',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1554,'2018/04/11 15:05:54:313',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1555,'2018/04/11 15:05:54:389',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1556,'2018/04/11 15:05:54:473',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1557,'2018/04/11 15:05:54:555',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1558,'2018/04/11 15:05:54:640',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1559,'2018/04/11 15:05:54:718',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1560,'2018/04/11 15:05:54:798',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1561,'2018/04/11 15:05:54:882',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1562,'2018/04/11 15:05:54:963',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1563,'2018/04/11 15:05:55:048',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1564,'2018/04/11 15:05:55:131',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1565,'2018/04/11 15:05:55:214',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1566,'2018/04/11 15:05:55:297',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1567,'2018/04/11 15:05:55:379',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1568,'2018/04/11 15:05:55:462',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1569,'2018/04/11 15:05:55:546',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1570,'2018/04/11 15:05:55:627',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1571,'2018/04/11 15:05:55:712',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1572,'2018/04/11 15:05:55:791',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1573,'2018/04/11 15:05:55:874',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1574,'2018/04/11 15:05:55:957',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1575,'2018/04/11 15:05:56:040',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1576,'2018/04/11 15:05:56:125',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1577,'2018/04/11 15:05:56:207',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1578,'2018/04/11 15:05:56:288',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1579,'2018/04/11 15:05:56:373',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1580,'2018/04/11 15:05:56:456',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1581,'2018/04/11 15:05:56:537',19,334,0,0,0,28,0,3,0,0,0,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1609,'2018/04/11 15:08:34:362',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1610,'2018/04/11 15:08:34:447',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1611,'2018/04/11 15:08:34:529',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1612,'2018/04/11 15:08:34:612',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1613,'2018/04/11 15:08:34:696',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1614,'2018/04/11 15:08:34:779',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1615,'2018/04/11 15:08:34:862',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1616,'2018/04/11 15:08:34:946',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1617,'2018/04/11 15:08:35:028',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1618,'2018/04/11 15:08:35:114',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1619,'2018/04/11 15:08:35:199',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1620,'2018/04/11 15:08:35:282',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1621,'2018/04/11 15:08:35:364',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1622,'2018/04/11 15:08:35:446',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1623,'2018/04/11 15:08:35:529',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1624,'2018/04/11 15:08:35:613',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1625,'2018/04/11 15:08:35:696',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1626,'2018/04/11 15:08:35:779',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1627,'2018/04/11 15:08:35:863',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1628,'2018/04/11 15:08:35:946',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1629,'2018/04/11 15:08:36:030',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1630,'2018/04/11 15:08:36:113',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1631,'2018/04/11 15:08:36:196',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1632,'2018/04/11 15:08:36:280',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1633,'2018/04/11 15:08:36:362',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1634,'2018/04/11 15:08:36:446',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1635,'2018/04/11 15:08:36:530',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1636,'2018/04/11 15:08:36:613',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1637,'2018/04/11 15:08:36:695',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1638,'2018/04/11 15:08:36:779',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1639,'2018/04/11 15:08:36:862',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1640,'2018/04/11 15:08:36:947',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1641,'2018/04/11 15:08:37:029',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1642,'2018/04/11 15:08:37:111',21,328,1,0,0,0,0,3,0,0,0,0,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
